label,content
0,Roh nadin rabim kawedd Nike mouk abouch abjawiii ikmikhosan
0,tfouh et ferme kabiniynem khamedja
0,Nike hachun yamam
0,Bela3 ataghyoult
0,hhhh tvgha yiwen n oubouch
0,A yemma anwa attiditfen attenghagh..balak adartahagh 
0,Pourquoi vous lui donner tant d'importance à yakhouzidh
0,Mis lahram number one
0,Inadinn selah njed izuran arassa imàwlàn nemouhouch nbavak nselah lejedhudh nessuhavà imàwlàn gumam
0,Akhi les arabes yir la race rebi knidikhelqen indem diwen aqjoun yelan adildi aqemouchis adisoufagh lfouhanes
0,Rouh inalhchun imam.
0,Inahrkdin ymatt ymatt ymam elkhamdja thafouhatt
0,Tha aghiyoul adehadranTfoo fellak ayakedjoune
0,Rouh nik yemmam
0,rouh attefked
0,Roh naddin bavvam ayellis lahram tafouhant taghyult am kemm ayhedhren f tmazighth awer tawdhedh awer twssledh nchlh
0,FRANCHEMENT daghyoul ithelidh rouh atsendidh iwaraven a BIL AL
0,Kemm d lqahba s les papier sur hchahalek wahed qbayli fi soghrek
0,Hhh syamam roh attsayqad
0,Aghyoul amokrane
0,Inadine bavame dd'yemam iharq dine imawlanim soumatha. Athaqjount
0,Ltha thulhamim lchralathay yrgazen mechi ntfunast am kemi ya بقرة
0,Inas ad yass ad iwali anwa dhegren à la poubelle
0,Bella3 ina3din n tfamiltim
0,Hahahah pathétique la conne de merde; wellah je peux la butée thaghyoulth zayla ......
0,S takhnam a la put
0,Tayi une famme de l'argent en plus c'est une pute tfohant tagheyult yalis lahram dija amise oga3lim ara d manho id vavase nesah tura teqar olache tamazighethe ibah la longe tamazighethe itamanzuthe f ta3ravthe a tafohant roh gherr atarikhe atazrat manho idimanza a dunithe di3raven naghe dimazighan tffffuuuuuuu a yar arasa
0,Rouh atmalhadh
0,Yenis lahrem Wellah
0,Awar thawdhadh
0,A9amouchim yalha hacha I la pipé wlh
0,Mdr argaziz dhakarii ! Isdu kan dakefaf! Ba333
0,inadine yemmam a Naïma n yizzan
0,Rohe asfk akrkorm yekaba
0,roh asafkadhe
0,Afaghe ayagerade thamourethiw
0,Dinn yemmam a.taqjountt ; m3a sbah rebbi
0,Hatchoune yemam
0,Niɣ-am ussan agi ad ldiɣ a cabaret xussent-iyi lqeḥbat akka am kem. Ma testufaḍ fkiyid numéro am-d-siwleɣ
0,akmides thekrihth
0,Alatef dalghola cette femme est une diable
0,Rohi aderi arejim atfonast
0,Ina3din izuranim athafuhant athin werneswi umntgara chann ahdher seglef kan yila Wa amdislen tfuhhhhhhhb
0,Awer tawdeme
0,Ina3din at famillt an bavam à naima de merde
0,inal din bavam wala din yemam athaghyoult
0,Jamais tteyhegh i theqchicheth Alors rouh atsefkedh
0,Ina3edinnnne racammmmm
0,Chienne; takjount
0,Les Kabyles vont te massacrer Adine yemam
0,tamurt tsaqqvaylit anay aqqvayli aghref aqqvayliyahwaj tigduda tsaqqvailyit A taghyult ihreq dinnnnn rebbim salle pute arabe
0,Awdi taqejount kan thagui  ilaq asyini ywn ruh *** *** ^^ Thaghyult 3aq tfouh  salope va —‘’Salle thaghyult qui a traité Ferhat Mhenni d’un terroriste et d’un traître ! Alors que lui il veut juste séparé la Kabylie de l’Algérie apr tt cest sons choix a lui ! Et chaque un sons choix donc elle n’a aucun droit de le traité dun traître sachant que son père été un Moujahid نائبة برلمان العار و شكارة !vaDeja nrmlmn ousentarara ak awal i ywth teghyoul igis3an niveau bas igseqsayen un journaliste en plein émission combien de filles ta recentré et avc combien de filles ta sorti  .. Thacheyats awedi la preuve thenak s3igh numéro n boutef et ligh tqesiragh yds i tel il est gentil e tt dagui a n assuré beli TACHEYATS NUMBER ONE THEKATH CHITA SONS PITIÉ  niveau bas srxxx ! 
0,Adin nbavam
0,roh atefkedh a thaghat !! XD
0,voilà la plus grande pute de l'AlgérieUlacc acu ad inigh felm par ce que zrigh ulac acu im dejan mais frr kabyle et on plus ulac ar wacu ak mi d chebhagh imi ula daghyul yifikem ifehem khirim ayir zeri3a ad yefk rebi n ger it mitalim a yir lxalq
0,Sthakhnam amivchicen ighimi
0,Inadin rabi bavam elthabarouit tfohhh inadin rasa lemwaLii putas va
0,Tesnedh à hechoune gemmam Wa ma adraka ?
0,Ruh nik hachun ymam aylis lqhba
0,Nki hchon yemam a lekahba
0,Ina3din rassa n bavam
0,in3al hacune yemam
0,Su hchuni gemmakk a fils de pute
0,Awr t thaghredh a n3dun bavam susem fellagh achechedh lmkhiw ay houli balala
0,Même kounwi roheth atouchim ayighyal
0,Din imawlanim din rasam 
0,Dinne babamm thaghyoulte himaraaaaaaaaaaaa
0,Nik yemam a n3ima
0,D taghyoult 7acha taghyoult 
0,A3din bavam
0,Wallah mathatsadhiid oudhem elvakk...akendhagar ketch la poubelle...a yiiir l3bdh..aya nekar lkhiir ...
0,Ina3din rebi bavam !
0,Aqlikmid amkarkour
0,Wa yizaann supprimé izzan akii que tu viens de partager
0,Naal hachoun yamam al qahba du pouvoir
0,###### Chanez Akeb etruzara akarom af thaqjut agi
0,na3dine rabi gemame nous nous sommes dici toi tu et du charque elawssat ou lislame ta3ket ja temma alors lakbayel madiurgazen adikedmen lislame agi enssen dagi
0,Yakhi thaghyoult yakhi
0,Oulach win akmyalin akeni athqimedh athaghyoult
0,Je partage une poubelle mais pas thaghyoulte naima salhi
0,netqend yizzzzan
0,inaaaaaal Hchooooooon yemam
0,Pfff roh atted ayizan thoura thmkthaded lqvayl
0,Thafounassth agui
0,Aghyoul d Aghyoul our yatoughal dh izeme
0,Nayak mok a lqahba loukan yidhi ithlidh amraglagh taqmochthim
0,Kamini .athaghyult ak dwaghyulni et temam.n3el di' m babathwen à yiqjen .et vous avais pas de goss à toi si sur ruh n3el din jedkum s tha3rabth nwen
0,Kamini athafouhanat
0,Ya lkelba tu dit l'importe ayaghyol awahshi
0,N3edin rassa n bavas ndin bavam athaghyoul pétasse
0,Dachouss thaghyoktaguuiiiii
0,tarzam ikourayanagh avec cette pute
0,naima a tharyoulth a thabezbouzth
0,kraye izaneee
0,Dhachut thaghat agui iseglafen af siyadhis amekanis
0,Tagheyoulete(hemara)
0,Un seule mots NIKe YEmame Avec Tt mes respect à vous mais elle mérite plus la putte Nike yemame
0,Nek emuk arwah par la kabylie t3awdhedh ed attezredh attezredh dacu arayedhrun dujahnidhim
0,D aghyoul i yellan deg qarouyis thagui
0,Rouh atafkade Kahba race amghati t'a pas honte de jouer sur facebook à la poupée hihihihihihihi tes qu'une pute grave tu venge sur les kabyle maskinte t'arrive pas à la cheville des kabyles alfouha arkhissa
0,Akmidas thaqrihth athaghyoult 
0,Tetra-yas am teqjunt asmi d iḥmu.
0,Naadin Yemmam animal salhi
0,rouh inal ohachoun yemmam a la peut
0,Nik yemma-m
0,Mezell theskeneyedh odhemim A yir saka
0,Aateslem i la p... Teqaresem
0,rouh atefkadh.aya ghyoul..tfou
0,Roh atanghath imanim asa azaka thamazighth thala thala
0,Din arbi nbavam
0,Taryoute techebhi le izane tafounase
0,Thaqjounte atsekim tsaqjounte
0,nik yemam yalqahba
0,Ina3din jadim
0,Nik yemam ya kahba
0,Hhhhhhhh t'saghyoult
0,Ddine yemmame a lmal ayagheyul n yaraben a tabataret ruh attemted awar akemideyaf uzekka ttteefffuuuuu a yizane
0,Dahachoun al9ahba tfffffffouh
0,Ina3din jadim
0,Ina3din bavam ataghyolt
0,Dine babas
0,Dine nebabame
0,Roh atathargath ayaghyoul
0,Rouh nik mok ayelis lqahba
0,Ayimazighan anda mathlam iyaw anhodath din arbi bavatjdssan ldhwam3gi ilan ithmorth lakvayal thilali thayan thvanad
0,Azul à yabouchiw nik omak
0,l3oulama qriv adedicouvine l’existence n les extraterrestres ; qriv adevnoun akham di la planète MARS ...... ma d l'australopithèque aki mazalittt athesva3vou3 fellanagh !!! etteff imim thehenidhagh 
0,Rouh inaden arassam a la vache
0,Ina3din arbim arrete de partager les video de cette p... merd
0,CHMATTA
0,Akhabith yacha lkachir
0,arxis afouhan
0,Izan
0,A yaghyoul; hachak le drapeau de notre patrie; c'est toi qui faut jeter
0,Bla rebak tu va payer chere
0,tfooooh Emmeth in3edd le3rouqik Emmeth awar kethhaz thalwith
0,Mis teqejunt
0,Aghyoul....tfouhhhhh felak...a9joune nefranca
0,Yaghyoul 
0,N3din rabi bavas grand pout
0,Ina3l din rabi nbavak
0,Miss lahram waguib
0,Wigi mouthen felas kechi teveghid atedagerad are la poubel a mis le9aheba ma danayele agi yenak refedid kan kechi ayabatar tefou
0,Walah wagi loukan asqelvedh sah ines atafedh dhemis ouharki
0,Akidsah thighilte oumadagh ma nafrak thamourth aymouloud
0,miss lahram el9ahba
0,Khayane izanze la9vayil wagi a3dhaw ntodharth nagh
0,Aghyul waki
0,Hacha zeyla wagui
0,Tqarsedh kichinii
0,okaroyik atgrirbadh wahdak aykdjoun n franca
0,Aqejune 
0,Akidass thekrihth
0,Misss lahrram qu.il à pass
0,Asinigh izane falek
0,Yestahal aktar rekhis
0,ilef azbul
0,Alqith a vo lahnak udhebal
0,Tefou a mis lheram
0,Awer yawedh yir rassa
0,Arfad abouchiw pidi
0,Akjoun
0,ghayen daghyol
0,Ayema ami rebit mayankar lasal aZlout 
0,Stakhnak
0,leghi awdi. ya3ya lmokhik
0,Loukan attidimlilagh adh ksagh jeddis
0,Ayamat yemake
0,rouh AG d yefek rebbi l'moudsiba a l'hayawanTfouuuu miss netdgalteThssarghadh Imanik al ba3ba3
0,Akikouche rabi ayidew
0,Tessawdhedh as i weghyoul kechAssyefkrbi lmots
0,yir zari3a
0,A3edhawen tudharthe
0,Chaaaaaah zaama ! Aya qim dhi la negh 
0,Ayaghyoul
0,D El waḥc
0,Akh  erfed yes anain inek
0,Tfou ne3al waledikh ayagejoun
0,Hacha vavas mis lihoudi
0,ruh atetsed af iman-ik
0,Ay Akarmus
0,Rkhis afouhane win yanzane sawlache
0,chakinigh ayen dennigh khssara
0,Nanak arez  r'khis
0,Izour woudhmiss
0,Aÿ aghyoul ; hacha aghyoul akbirik a ferhat g'izzan ; le drapeau national mouthen fellas thlatha n'lejdoud-iw
0,Ghelqas taburt
0,Damehboul 
0,A Yamôngole 
0,Atha weghyoul I wachou regmath
0,Adigzem rebbi ilsik a ainouche wadigzem ifasnik aussi
0,Amis taghyoult 
0,Ayesmoughyoul
0,3aleq imanik
0,Arouh asefkad ayatay
0,Ttiferghi tt3eksik ayir zari3a
0,d-aghwyul haca w-aghwyul !
0,Ma am kecc attsufghem bouteflika
0,Belaid tartoura
0,atkhalsad khidar babak
0,Miiiiis lahram .lokan atwalidh la vidéo ni atchokidh Tfooooo n3al boooh li rebak
0,Thémliléth nek yidek ildjahanama . dina attarwedh arayik
0,em3ahdha rebi alokan athidaffagh sethkavach elakdi3 a
0,ottidessahen ara yergazen
0,Aghyoul
0,Da3ejmi
0,###### meme amdaklik ou yasfara
0,Rqiq lhalik
0,roh atefkedh a kho
0,😆😆😆😆amek iw3ee lhal il vie en france isakhdamikom dayi ute3limem meme pas iwach iknisekhdam 😅😅
0,Awa urdeqim lahya dagi OK
0,S tizik
0,Zik tela lahya tora tela seha wodam
0,Ala kim anda thalidh
0,Aghyoul yemouth mazal ahedren fellas
0,ur dyoghal
0,Khawa khawiste utehmilem ara irgazen . Aknidul rebbi achu ikenyedjane dineggura . Jamais atvedlem. Vive le mak et vive mass asselway ferhat mhenni ✌✊💪🏼♓
0,Ahya ayghyoulllll
0,Azrayane akitsradj 
0,Car ala widak i thessen meskint ...irgazen n ssah tteddoun ara akked l genre ina ines 😌 ttettloumouth ara ahlil
0,Kim kan dhina akhirakk akhiranagh
0,Chah Thaghzayakh
0,Dayouttttt
0,Aghyol agi thekhosith ala srima
0,D aghyoul direct wagui
0,Didarwichen l9vayel saref ila ila
0,Dakividh 
0,Achmata elzayere ma guemak eneh wadjara elxamedj amkech
0,Wagui darxis itvan
0,Kiww rouh atzinzid a3ikouch
0,Irgazen zik lan tura ulach tugaden akkk tilawin nsen
0,Adykhlesse
0,Dhaqajoun hacha ouqajoun meskin
0,Arjou dinna khila adnadi fellak 
0,Ur nuklal-ara tafat akken ad d-tennaghedt fellas a Mass Ferhat... tzad lewhama i lghachi ara gh-issusmen d lfuchi..!
0,Amghar ma ichav khas enghit mulac adyejd tawaghit
0,aqvaylithen fahmentt kan widd yesaan allaghe . wiggadd yesaan alagh fahmen ayen ouddazendenidh thuthlayin nidhen nhedrithent iyaghyal ounfahmara thaqvaylith aken addfahmen beli nithni ddighyal
0,Vavas dhachoth dh lmasakhra gargazen
0,Ihrakkk din ass idlouledh ayaghyoul
0,Oqaruyik
0,Ma mazalakh 1 gramme n tirougza rouh aghed 1 mètre de corde .
0,Taqrihth-ik
0,Ouqarok
0,l rokharthomis
0,Dh ataztoz
0,Hhhhh ahnan akk tmeslayen s tromith tussayessnid normale ... a7lil a dunith ..wa adiqar shan taqvaylith ... ayagujil n bawal
0,Aghiyoul yifik
0,la ClE ??? la honte putin tevda tetvaned la manipulation tnozen irgazen am tomatich ayi3oras
0,Daghyulll darkhis
0,Ehihhhhhhhhhhhhhh atass ikokhossen
0,Kfantak a farhat dayenne khasse a qawad
0,Ghyul
0,rouh ateznzedh thicharth a farhat
0,oui tes3idh lhaq :D irgazen nessah um dettsahen ara 
0,Aki khass wath dyiss normal ahram amaki
0,Ayae3egon mathhemledhtt khedhvitt aghitt attekes kolech blamziyas bien mathhemlik ttqadarik prcq lechghal agi dheront ak les cpl généralement tkt fiha khir c NN khdhem
0,Loukan adyoughal daghyoul khir ;ad chargé cimane felas azekka s3igg 70 kentar azekka yarnou swaharsagh
0,Ayavujad ur nessin meyez uqvel attengzedh
0,Ivan yasfoho
0,Datombru la3fana hachakoum
0,zan cha3b il il est entrain de faire une révolution ... Tu nous pète les couilles avec ta vie ... TNAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAK
0,waki d la3jiv ayich ula dl3vad
0,Netath i dargazz 
0,Oukenouhewajara
0,ahya tsbhdella
0,thagyoooooooooool (Ferhat Mhenni : Les Mariages Homosexuels seront légale en Kabylie )
0,AMEK AYAHVIV FKIGHD RRAY IW WALLAGH BELLI UR TESSETHA ARA DAYA YRNA XEMMAGH **** NETTAT IYEDIPASSIN YIDI ALORS AYAHVIV MACHI D LAVOCAT IS KECH AKA
0,Irgazen ughalen d chmathath chmathath d vav n trugza ahya leqvayel
0,Aha barkatagh tmenyik awyidi
0,Ayan akinigh nki lant wahd 4 les soeurs tava3nt dgi. .nanttyd aghanagh I 4 lokni aykhlssen tamaghra. ..Beh nighassent non ..amk addjagh saliha sahlelo mi darn itfuhun jamais
0,e tai toujours respecté mais.la.je.tu dit VA DONNER ROUH ATEFKEDH
0,L'enfer nchalah akittrajon
0,Rekhisse afouhan
0,Yesfchaaal mliih
0,N9ocha vous chanter en arabe
0,Tevra ar tqarsedh uk
0,Thatleme rouheth thimess akentech 
0,Awa ilaq athothagh
0,Eh ouiiiiiii roh awardoghaldh au diable nchllh Afouss a rebi akyatef attkhalessadh akk achu itkhadmadh
0,Mis la hram
0,Akidas theqrihth
0,Lfayda ur tt nesεi nekni s yeqvayliyen di tiddukli d waεṛaven iḥṛaymiyen.
0,ad yarwou rayiss ihi
0,Awdi 3ass wetmakh... Fkagh lahna
0,Negrik oui
0,Chmetha
0,Rouh atedhargued a wedi
0,Roh ghlind ihelladik
0,Yara ahath kesh da casseron
0,Anegrik
0,ichour l oued aissi khas kan qim il3eqlik
0,Ma yella kra igekhdem adikheles
0,ifghik la3qel
0,Khsara felas yismis
0,Nchallah antidas the9ri7th 
0,Yakhi aghyoul
0,Laqvayel n thora ur m3inen ara ttekelikhenas wa3333raven machi amidak n zik Awal ijathidh matoub arrac n 80 rohen
0,ketcinnii sthayghyoultikk atsilidh dagui
0,Ya3ya le film inakk hhhh
0,Af theqarouchtheni inek Nchalah
0,oukane adhizar vavak ; wlh akisoufagh s goukham
0,Awedii aka it taro ma set ged chan i ouqedouh ivechan hachakom attxdem ayen atxdem aprs ttughal g7ellel
0,Chghel kecc daghyoul chwiya negh amek le fait qu'elle t'a bloqué à lewhi lmaaaaaaaaaaaaaaanayis qu'elle veut pas de toi à mmis tfamilt akiqouch rebbi
0,Alhifiiiiik;wakil sthufaadh mliih
0,Yezane
0,Tqarsed vraiment ? A ce point
0,Avahloulle
0,Esek aki awi akin esnanik esek akin ayahouli vou likouch
0,Askouithara ferhat
0,Chouhada igamothan fkan tarwiht ilzayer rass lakvayel mais jamais nanad lahdor amigi amss bototo
0,dine qessamik parce que tu es premier ministre
0,Ach qewdek ya zebbi guar aassen ay houh yennayass lemthal ni tayazit tettarew ayazidh iqarhith uchachouriss themlemt at guremt imanenkent guar yicher duksoum pdm
0,Spider vekki;
0,Rkhiss dha fouhane
0,Bezaff the3atladh
0,Adnefagh machi alma thnidhaghd kech comme d'habitude nttfghad myal 20 avril sarss kN takhnak dina Ou sipari kan akhamik
0,Akkidhoul rebbi
0,In3alllll waldikk le peuple ne veu ps de microbe dont ton genre . Au diable moustache du diable vs n'avez aucune dignité
0,Rouh attela3vedh
0,Teztaaqq ayirgazen idigran tura
0,ethghadhedhiyi thesa3id eniya
0,Dahapoupotam
0,Anagh a rebi ...khzu chitan anegrim
0,Meskine😰😰😰😰😰alhifis
0,ettef taqjuntik
0,ewet a9aroyik alehidh
0,ktev izzan atketved; tughalem dneyyat; le ouvoi a resussi a vous détourner de vos vrais problèmes. aktvet f8 dina tarnum
0,Athenechlakh
0,Amchum
0,Aya balla3e
0,mis lahram.Khabith
0,Ighyal
0,Hhhh i hedṛed s teqbaylit terra-m-as s tefṛansist naɣ s taɛrabt maḍi; u yarna atteqarem fran a tfuḥ naɣ keččini d aqeddac n fransa. Awedi ruḥet attefkem lqut ityuẓaḍ
0,Th3atledh 
0,Yahrak din yemak
0,Awar tyarhem rebi
0,Asma ad ijou3 weghyoul di levhar
0,Asthinidh i nekk iyoumi tidekthvedh
0,Ayakhyoul ngemak ya3ni
0,iruh degsent wagui tu trouve pas
0,Awwah yarwi
0,Sale race va te soigner t un malade anwa ikyarran président Ouzrigh Ara win yellan adyas adyeldi aqemmouchis 
0,Roh wahdek
0,ila9 akawine akdhawine 
0,Tametotik o tes3ara og karo ya3ni gem3it arwekham to3al am takjonte asekamel hawe hawe
0,Dachok yadin rabi
0,El wahch
0,Wagi d laɛğeb mači d bnadem
0,Jema3 arayik dinna
0,mi thoughel tametouthik ami terwen iregazen tefou
0,Tnaaket ya zouba
0,Alhifik ayamahvoul
0,Amar aghyul d'aghyul il ne changera pas.Sya delkhevz sya delbaryuch.
0,S yemmak
0,Dwas ancharag anbraz thura 
0,Awal karahen am tharsasth yefghen. A yaghyoul n canada
0,yrwel amoughrdha
0,Ayahviv bachu sel3a it ttconsomid
0,awar thirhem rebbi; adiknef ithemes nchalleh
0,Adhirouh adheyafk
0,weznaghten agma mlih zrigh acu a deqaregh u ki3ggibara lhal tsdets ikdenig ukitsghadhra lhal combien de kds tousse de tizi des milier non
0,Areyoul naval zare3ayenesss miss lahram loukan dhewetmathewen narr dhyemathewen maaliche 
0,Nzan waraw taydhith
0,Rouh din ufamiy n din jedak arkhis
0,d lmal dissin akoudwen
0,Akdzfkegh abouchiw refdhath
0,Nanak
0,rkhiss
0,rouh nik mouk ya tahan ya kedhab
0,Nchalah mem khetak temout 
0,Adndakar hachoun ymak ayghyoul
0,Din bavak am kech am.l'administrateur 
0,Ruh atedharguedh
0,Chghel gokham bavas igla
0,ayen d la vidéo ithekhadmad pfff yaw attro7ad attarzad toughmassiss ayo7riiich 
0,Daghyul allah ibarek
0,Awar yaqim
0,Azul à pikatchou Mazalik mecctuhed i lahwayej aki rooh ghar af imanik
0,Vera yemmak
0,Se3ighe la vidéo wlh dagheyole nesahe 
0,WAGI ADYAS WASIS
0,Adhirfadh thakhnakh 
0,A din gmak
0,Nahrak dine echla3mak
0,ayafouhan ifouhen kif kif nwen ani3adin chalghmnwen 
0,Ebardiyi oumakhlouk
0,Awar dyoughal
0,Ouss9widara aya3ziz timanachin
0,ghef uqarruyik
0,tamazight a teli bla jadkom a mis n haram AURES tmurt inu et tamazight uthlaygh inu VIVE IMAZIGHEN
0,A din gmak
0,Roh attzamradh
0,dine racék ayakjoun mis lahram 
0,Ula d keč adyas wasik. Lexsara t shel
0,aya karchiw n tfounassth
0,Elach smah elach
0,Masekiint l français anni thagezam thassaw
0,Yenza nif yenza oughent yedhrimen
0,Mazalikoun daniya walah ma oumnaghthan aloukan adaksan ifasansan geljanath
0,Akyiw3iiir 3azraaayeen ...... Daya akinigh
0,Aghyul iteten di tvarda-s!
0,Wellah ar kelkhenagh s khawa khawa nsen ... a yamermour khawa nach3er ouii
0,dizan directe
0,Smhemiyi ken de lui dire; roh na3din vavak ayar rassa
0,Wlh attfghetd bella yemmak nukni delqvayel anarez wala aneknou
0,Amchich aki yakhi jil yakhi
0,GAÏDE QAQAH wagui
0,igarbi yecha thaqemat
0,inekren laslis harki
0,nik nmok.Aya harki
0,A rouh a ttekhrad af yimanik
0,Lukan dussiḍ dargaz lεali; tili asteṣṛeḍ a mis medden
0,Anissar rabi ama yasrana wakal tbahdila sathagh gmorik
0,Ayigomithen
0,Uksemehnara dounit laxart
0,Aqadhoum oukhabith
0,tfooooh à rekhiiiiis
0,Rouh ina3dine guemak inchallah ifhessaniss di jihenama
0,Araw lhram jamais atrvhem akrn athekimem des chiens pour vos maîtres.
0,Leqcayel uɣalen d ulli
0,azul wagi d-mis taklith aqmayli afuḥan 
0,vive nanek
0,Awer akid yaf wassenni
0,A zayla
0,Allah iyna3lek yal harki ta3 franca ya boukarchiw 
0,Aqjoun am vavas
0,nik mouk ya tahan
0,Yna3 lhatchoon ymak
0,A yabatard roh arfedh asarwalikh
0,Ina3edine yemak a amar aghyoulAyagjdour
0,Akyahdhou rabiii aya ghyoul
0,Nikomke ayakvali nservise ayihizi
0,D aghyoul s waciwen
0,Athiwath yiwan gmakan wayath athissawath khoyass ighyol ikajan nadawla
0,Thimesth akthech nchlh
0,Yetchur dighardayen 
0,Thaqqqqwdmagh s k makyyi nnnannnam
0,Akmouche oukarache
0,Sfchlmagh asidi
0,Aki9ouuuch rebi 
0,Iw3ar makakiass rebi siffa goudam attarnoudh yir laf3ayal ni varra ni dakhal oh my gochhh
0,Thadnouv anagh
0,Awer awḍen dizman n yal aselway n-sen yella u mazal ad yili assa azekka
0,Ṭ twaɣ-m!!!!
0,The3yaam aweddi 😏
0,Izana avec helizana
0,Thfouk dounith ayaythemathen thikhssi thakssa ouchan ayamarmour madhwa idhamour
0,D zayla
0,yarhakoun le mak aki je te jure loukan dhi tmourth illigh ar adelsagh drapeau n le mak adesoughagh alma takfa taghouchthiw a le9vayel n service aknyekkes rebbi roheth
0,Yadin reb kestagh lmak ni
0,Ayathemathen uttezith ara ad partagim la photo ines nagh la publication ines psk as teyhagh direct
0,ayen ithkhadmedh atkhelsedh
0,How how how arno seglef arno 
0,Anwath wagui is3an l courage adikhsser felam unité khkhkhkh
0,vive gayed vive les islamistes chah yehwayasen
0,Tfouh falawan
0,Ihark din imawlan nwen 
0,Rouh awar doghaledh
0,Tkhamams lkima almi taguma
0,Chah tefkamas lkima dh konwi i dh seba 
0,Atsekhalsadh
0,Zayla am kenwi ara ad yecbun ɣer imeɣnasen n MAK
0,thamourth thatnak konwi thlathamd dlaghna laqvayal nasarvice
0,noughal dhessinima ladjnass dhaya
0,echah yehwayi 
0,N3el din vavas ttireban
0,Itkarhagh thagui tha7ssev imaniss atas bfff assthinidh dhachou 
0,arraw lahram
0,awar thyarhame Rabi inchalah thmasthe
0,win urnehwi lehyudh tuqten
0,anechth se3qan
0,Oui wlh ela thalmouth thatghonfo ""( awin yamouuuthan athyarthih )"'
0,Yufgagh uqermud
0,Amittora ifahmen wa3raven achu nevgha adnini thimiren. Arwith lhiff thura 
0,Iwgyal garassen asemkaran marayffak walim dhi lkori 
0,Tnak
0,Tenghamagh
0,adhefken awk vive la kabylie
0,awid arav yasfan ak-fekagh adfel yaheman
0,a3dawen n tudert
0,yahrak ou yanal hachon yamakoum
0,Amqennin
0,Chan tamourth a din oukavach
0,Tirogza gizan hachakoum
0,Athnin widak taram datmaten
0,Dine arassanwane dharabrabe iwnissahyane
0,Tarwimanaɣ 
0,Awahhhh awah machi yak d lhala C'est malheureux walh Ahaw kan adyas wasnwen ayi3dawen tudarth 
0,Aheguaz
0,Athssafchalam
0,vodghassane atifusse athnissangare wakal
0,Le 20 avril arwah adinidh dégage a mis lahrram a yarraw n baxxtte 
0,Tmenyicologie en greve ounqarara assagui
0,Atnidas teqriht
0,Ki lala ki sidi dharaw lahram
0,Adnedhs thoura nagh Après imekli 
0,Axuzidh
0,inch'Allah awar uafrah yiss
0,Ahya din rebb! 
0,Thesthufadh
0,Araw nbakheta t'chen dounith 
0,Àwaŕe doughaledhe
0,Chmayet
0,Jeghy 27 daveridh
0,d lkdve
0,Aha barkatagh tmenyik awyidi
0,Aourthaouidhe 
0,Rebeb
0,Akess yes lfou7a nwèèn
0,S yemathsen
0,Inaddin nezhar iydiskchmn sakham larr a maki
0,1.A ruhet attefkem 🖕🏻🖕🏻 Vive le MAK ♓️ a yatehhan achifun f winna nwen ouais le drapeau n messali lhadj ttamettut-is
0,Rouh qewud
0,Anagh adunith idgidnegra !! Aknisenger rebi nchalh
0,Awer thoghalin
0,Yellis lehram
0,Zeman i3awejan ima3afan vedlan tikali
0,Attnyarhem rebbi nchallah mais dommage adenmkti belli arzanaghe wigadnagh afkanse ta3mar feljalte zouj douro zanzane anif nsan akra l3ibade
0,Atessared aqadumis atughal dargaz nrml
0,Rouh awer doughayedh
0,Kadar imanikh awinath devant moi je te laisse pas parlée comme ça al3ar
0,a rebbi dawi negh awi
0,inaldin rabkom
0,Theghzayas
0,1.ayiqmayliyan dirgazen gar athlawin kan vas au diable hamiss anlahram amiss 7 mois ta osé de dire achifon dim qassamanwan ayir. Lassal
0,Piiii acho lihala azah olah l3adhim nemiriti ktar n Bouteflika cha3b aghyol tfoo
0,Ayamma tharawla
0,A thetmenyik
0,Yeliss lehram taghyoulth
0,1.atughalem akk da3raven tejam farhat d matoub tchnum flwatania adiqwu rabi felawen na3im gizan arkhas
0,Ayema yema achuth ukhsar agi achuth ukhssar agiAchah achah g maylan nsen da3wssu attakhlissan da3wussu attakhlissan
0,soussem felanegh
0,Leqbayel akka i Gan ger asen i t'metchan...
0,ehere9e9 hechoun yimatehoum
0,Achou adyefk youdem agui guizzan
0,walim dhilkouri ;ighyual guarassen armkarane !!!!agudhoudh moufkina lkima assa isarissethnid daw oudharisse athnidifdhah lawane
0,Oulach smash OulachNakni machi. Dhi3arboban
0,Sssin ikudam nechar
0,Nik hechoun yimatehoum . 
0,argaz edli asa nek yemadesn lekvayel n sarviss hemlan a3ravin ulach selmeya
0,Ighiyal bla thavardha
0,Les kabichou; In3adine rabkoum
0,Sifa Ur tsudene yemas
0,Yamlal wodam nal3ar
0,Tharchem kan ar wathmathen nwen a les kabytchou
0,Dawla izania
0,thhamlem a3raven ayir rasa
0,Aka akn adetfen tilawin nsen sakham
0,Azwadj amervouh la3qouva ar derya lahram tfouh
0,Aqlagh kifkifagh ak. Otmanyikatt ara
0,Kakah
0,Yir. Elkhalq
0,Surtout vouthkaskit agui ivgha sagoulis dawla islamiya🤔aknidas thaqrihth
0,Adyekar ghorsen Boumediene nsen athnyessargh hhh loukan d guelma
0,Tfouuuuuuuh🤮🤮🤮🤮🤮🤮🤮🤮azayla
0,Thakathoum oulibouth
0,akas falanagh lakhmadja agi
0,Nevrayas machd nagh
0,Y'a din reb andathen leqvayel n zman
0,1.Wellah ar d le clown.pefff anagh arebi achouts la race amthagui.ighardayen lakhla.
0,D elmal 
