label,content
1,Ahuddu ahunnu fell-akent
1,Afud iggerzen a mas aselway;attidir tamurth taqvaylith di timunent ak ttillelli.
1,Ajveddd imanikkkkkk
1,Acehal ilha ma kitehawat yiwen d dunith
1,Vive Farhat thughzi lamrik nek sildjihaw aqlak dugubrid ntalwit achku tiktiwin yinek ghelbent laqul izayriyen ghef waya urthenteqbilnara watas achku afud igarzen amas
1,Taqdhymth awlidhi
1,hhhhh xas ur ttugad yibas atteldidh taburt attafedh usand akxedhven utezridh ara kan
1,Nta waaach ra7lek thura ila3naya rebi 😡
1,Lejnass ulin ar wagur kounwi qimet laavet ilqafen
1,Oh oui dhargaze allah ibarek
1,Aziiiiin ala3mar chev7edh yarna mliiiii7😘
1,D wigui ayefroun thamssalt n l’Iran akked les usa 
1,dargaz yifen irgazen
1,Ved atwalid roh adawid qim ulach
1,Amek khedmegh daghen nekki
1,akyehrez rebi amimi. Vous êtes un ange. lahibarek. Vous serez la lumière de demain
1,C mignon ❤ aknihrez rebbi nchallah machi am nekni ulach zhar 😭😭😭 ulach waghdyinin lahdur agi 😭
1,##### Azul; thamedithe elhna atha3zizthe
1,bravo ekmi hereze rebi
1,Wlh maylaq 2 ans thellidh thetmeskhiredh fllas 😥
1,Nek chfigh madhkham wissan Mithrouhadh thajidhiyi... 😉
1,Irgazen roheth sa chantier tikhrikoun i lkhedma n tlawin Ahath serveur deg fast-food 😑
1,Allah ibarak a Ta3ziztt toop afudh igerzan nchallah
1,Thaqessit agui yinek am win irebane iveki ! La thadhoutt la ayefki !!! Hhh adyili rebi yidek 
1,Achhal thechbah adi3ain rabi nchallah
1,Seha dhelehna athouhrichthe
1,2 ans agui smektayend khila lechghal
1,Azul u lahna a waltma Tanmirtim atas Tamditt Tamarvuhtt nchallah
1,wali wali machi am nekni kehel h
1,Filmaki ismise. Tva9e.yafrake.asa3edi
1,Issedhssiyid wachu iyidnidh
1,qui ne tente rien ; n'a rien .... alors vas y fonce ! kkes ak ttexmam ni inem ; soit forte et ton BAC tu l'auras ma yevgha rebbi 👐👐
1,###### voilà Sahite à yizem
1,Hh daskour lahi bark
1,alaghtt xemmagh direct ghurek hhhhh
1,khzout zitan d remdhan ayagi mdrr
1,c'est tellement beau wlh ma zemragh atraghragh mou9reth mlihh hhh
1,Chavhadh atas atas 
1,Wlh ar thes3idh niyya lol
1,Hussagh yissem
1,Loukan ittoughal lkheir adhyoughal iwazgar
1,adawid win thibint tulas 
1,Vive la kabylie Libre et Indépendante Ad tteq3ed tmourte agui ad youghal kouleche am zik akkite a leqvayel
1,al3amr-iw didurar id le3amr-iw
1,Ttikher attedoo d win isseyehwane awedi tterozed aqaroyik 
1,Thargagi thili-nagh
1,Hhh arras awal dipanith athan yetrou meskin hhh Atha zman idne9im !!
1,Merci ###### noukni amdnini mrahva
1,Esk thes3a confiture youk dh kawkaw soufella ?
1,Oula taregithe thehasedamethe masekine hhhh
1,Taqarachte tes3a taqavachte hhhhhh
1,Utedyimedh ara a khayi🤣
1,Hhhhh hhhhh hhhhh. Balak wissen anwa igezran
1,Dhina aniqimm yehwayangh oumazel
1,Na3ya
1,ma tesha tesha sinon daqessar 
1,thura dh lawan as khedhemedh dunithim; akmispotti degvuxxam nssen daxxel tkouzint 😅
1,Inas a khalt asqim wahdhas ikhiras
1,Thasfifth
1,Rou7 toura matzemradh Atskhedmadh el fotou7at el islamiya aked tulass n tura 😐
1,Partagir iyergazen n lakvayen machi iyerkhas
1,Yussed yiwen saxxam pour demander sa main; iss3a idrimen; après les parents 9evlen prck iss3a; après elle est obligé de tt couper. Akka tjrs; haja ivanen ;)
1,Dhachou lma3nasss
1,Assmi agarzan wussan
1,Machi del3iv awoltma si tu connais pas l'histoire
1,Tagi d lεadda xeddmen-tt ar ass-a Yicawiyen tcudd ɣer ugellid n Yimaziɣen Aksi
1,Theddmtt af iwadhiyen lyamatagi..!
1,Thahlakh sakar maskint
1,Semhas Kan mai wellah ma hemlaghe adepruvigh i le3ivad ma senagh negh ussinegh ara
1,###### rouh jiyi tranquille thoura kan idenetcha😂
1,Tnkyt pas Ivan outtid ttawidh ara
1,Jamais walagh anechtha🐍😰
1,Inayas na3am 😂😂😂yenghayi
1,Lhiva la jsk amhaynek tefghed degsen hhhhh
1,tanemmirt-im à Massa ;Ma£na clil-ifasen-im s waman akked sabun (avec du savon ).
1,Wissen le spotte agi ma tkhedmdass chwiya n le maquillage 😕 a roouuhh iness s udmiss t barkadagh ttmeskhir 🐸
1,Quand elle te disait tu as changé nagh tu sens pas qu'il y a des problèmes entre nous or something like that tu banalisait les choses i mi dayen tha3ya throh toi tu ne comprends pas ; c'est toujours ainsi 😁
1,Athtijvar rebi Wa doughalete vkhir wa ala khir sikhamen nssete
1,Atan tespotidhed imanik negh imanim koul asse tahekayt tajdhit 😑😑😑
1,Ikchi nzikh nagh ntura
1,Thvghid adinid asmi thelid thesnegred thudriin 😂😂😂
1,Dheqrass amchich ar tavhireth
1,d yas was is
1,Anwa wiki ?? Dhimazighan izmawan !!! 
1,Ayen ur nlaq ara ad t-nettu.
1,achu tenwidh atidafet di spotted ihi 😅
1,Tismin tisemmamin amk ca copine t3adjbak nettat nn
1,A dlawan lefthour a thinath 😕
1,Hhh a non jamais nkk d Anel '' machi ttinn ifii dhedren akka d l spote khdigh
1,Akhamis our thyefridh ljame3 yetfas amezir
1,###### aregazim i3awad la famille
1,Je suis la. J avais une grande taille ParceQue Thora d ramadan kfugh c donith.un peux breun😂iwthiyi yitij womag ligh blonde
1,Adhirhem rebi illoula oumalou ikidise3an thewathedhasens ar laghliq
1,Adunit heves ad aressagh 
1,Ulac smah ulac
1,Oulach khalis itesirt voilà
1,Vive tamtouth taqvaylit anda telath
1,taqbalit tehwag tarw-s tehwag tadukli berkat fell-ay tixidas a nedder akk i tlelli tanmirht
1,azul felake azwaje asadhi nechalah
1,Dwa deg uffus rabi gella uyezmir lzhlak adhinagh tyamijalt iyneqen Une maladie pareille ça lui fau fu courage et l morale uk odess1h adof rabi dwa d chfa
1,Tughzi la3mar
1,Thchavhadh mliiiiiih a yafrokh lah ibarek
1,aya dgha d lkhrti mipdhet 60 mn yettcoupi yakhi 
1,Athchavhadh amlih amlih
1,y'a 3omri techevhet d ayyur
1,###### ala taki udidarun ara fihal ma nanad yak 😅
1,Thelha yerna dhesah
1,wlh mafahmagh tren
1,Non faut garder tjr l'espoir tt es possible a yellis tfamilt et nous en va t'aider avec des dou3a di la3wacher agi ( nchlh adawid le bac inem ) ☝
1,D argaz d afehli. Dommage les vrais hommes on les écarte. Lounis À dit : ' mi divan wargaz d egnagh amzun macci n negh...'
1,eeeeh eeeh akka isaa yhaq waggaw agui nagg
1,Yel afus nteqvaylith dhagaruj urenfanu Bon soirée
1,Kul wa iyimanis
1,Yah ttif thidatt qarihan wa ala la kadav yasfrahan
1,Allah ibarek akmi3in reby nchalah
1,Après ma ad akidh kulec d lkdev amzun ttirga t3eda truh
1,Félicitations et bravo awlatma thoum3int atfatousin grande artiste lahibarek akmiharez rebi anchalah
1,Ahudu ahunu slahnam teccbah nekni nqaras afud igarene
1,Remdan yenghayagh ternamaghd tikhidasagi
1,Allah Utzuxumt ara atas atqaremt kan eln vzafaken zux 😂
1,Officiel atidawidh assegass aki
1,Yekhsar uyefki ni iswan
1,Asa dhagsen natwali ilahkom dhnouthni ithmakehalt vadlan thayat
1,Aqlik dhabahane lah ibarek.
1,Remdhan ya remdhan Lokan ith kemledh yides midh akham atawidh lhasanat 😂😏😒ayen midh portail kan 😂😂
1,wissen mais dlekdev machi di oued aissi thaki
1,Hhhhhh dhasskor
1,###### wallah mafehmagh
1, Ur teldi taburt i wa3dawUr saghlay lahzen Felli 
1,Akida3eredh ar imansssi dans un an
1,akyechfou rebi ayizem ..ne perd pas espoir .dieu est grand.
1,Amek atszawdjadhe tiyrathine athilawine
1,Ulac amlili nagh tugalin ardafir vive la Kabylie libre et indépendant
1,adrar n djerdjer yecfa ghef asmi syenna maci d lawan'is sendjaq agui
1,Ma yella win yesƐan armud i lmend n usmekti n tefsut imaziɣen akk d tefsut taberkant ad aƔdyaru ar usevtar.
1,Azul fellak a mas ###### aselway neɣ
1,yak nigham tikhrikem 😜
1,Taki thahchichth machi dzatla hhhhhh
1,S mkhlentt lqvayel thhhhh nsmkhlitt
1,Ayghar awinath achou ikikhthem Molière 🤔
1,Azul felawen a leqvayel 
1,Awiyas Negh deymagh a khayi aktidyefrou andidyawi i snath. .negh deymagh a khayi
1,nk amk twalighara La beauté agi twalim aka dlwhaym? 
1,D achou gveddlen tura?
1,Afelas n yafou rebi anchalah azeka nessan thirahma.
1,A thamgharth chlekh afzim im .. iwekhdikem mmim
1,anwath aka wa ??
1,Aka alama nabud thilali
1,Genre uqvey atefghedh thesbehvaten yak😏e
1,Sliɣ tella tikli;
1,Oghalad are mmto yagi yenam mazal imokhan
1,echghal n ibiza aked Audi wigi Win ikijan jith Win ikivdlen syiviw vedlith s yichlemis C'est très facile
1,Thaqad3ith gamchach wisan sani ithadoun aka ??
1,å Ousthassalasthara dhwin issihwan athhamel
1,Achughar oustenidh ara imiren
1,90 wellah ar akkeni nithni azegjen nokni nkhedem ambiance
1,igguer athe yir igguer afelah theneguer : dicton
1,Qui ta dit que ur ttid ttawigh ara 😜😜
1,Siwa la vieille marchandises comme nous id yegran aneqqar les spott 😂😂😂 negrad di tinna ''semhiyi zadni wourfan'' nagh tinna ''farrej ya rebbi farrej....'' vous connaissez la suite mdrr 😂
1,###### uwlach ughilif
1,Cette tradition awoltma revienne au roi axil (koussaila)un signe de vengeance contre okba
1,###### thetehwisik
1,Loukane natasam ilak nad3af anoughal d curdon yamchi
1,nekk daghen tt3asaghtt 
1,3ewicha Hadar imanime 
1,Hader kan am d inted daya !!!
1,achughar ithvghid ara tamghartim aa
1,Ad dhsegh negh ad ttrugh
1,###### Amirouche Rabhi hhhh tayii tban a lhoubiw 
1,hhhh oui kichghl 
1,akan yerna ttwalinagh ak tti9arayin
1,Zikk dh neki mais thoura nn
1,Chfigh une fois tbitntid rose 
1,###### Amar Hadjbelkacem.zama thoura ketch prof d français. Thifik.
1,Tagui outtesinegh ara hhhhh
1,anighad achu yalan
1,yakkk nighakk ttemektayiyid andi im3enn elhall machi dagii
1,Boh. Wlh asmi tnahragh. Lol ghlighd felas chigh tiyita. Ar toura s3igh chama awghlouy ani
1,######  Përféçtè Gïrlę hhhh machi kan dimettawen ara adetrough hhhh
1,Yaahh safi vuragh nagh amek ? 
1,tachid doniTh
1,Kounwi meqar assa kan i cv pas
1,###### Mimila Ra achu ikmidyesmektay Hhhhhhh
1,###### Dj-salim Mix atan###### Haroun Beldiayettxemim atas meskin is3a les problèmes waqil###### Ali Sadoun le photographie hhhh
1,###### Lydià Měřà ur telha ara i ssaha
1,Srx. Uchukgh ara mdr
1,anwath wagui 
1,thekhmidh etirr mdrrrrr
1,Mdrrrrr awissen dachou idh lehala agui Mdrrrrr awissen dachou idh lehala agui 
1,Nighamd ma CV 
1,Fahmeth imanwen afthiyid yiwen -_-':
1,ptdrr khatti agmma wellah ma del khouff au contraire ed lemhiba 
1,sta3fu sta3fu hhhh
1,Aqlagh daa
1,###### Mässÿ Enzo kecc tezridh  lekhlas Ivan are wanwa 
1,smi nla d niyath
1,Tsed tkreded tufided imanik di la fac n boukhalfaa nagh amk 
1,sahit al3mer
1,hhhhh waqila thifedh thaki kes aghevel hhh
1,###### Lý Çhå anttekhemim fellam 
1,Hhh nchlh ayizem
1,jamais lsighthen w jamais ahnlsegh ourchbihen ourmlihen -_-
1,ghhhh tetssedh 
1,Tebghidh a3ni adebrugh atinat
1,Lmall drct hh jms hebsemt la3yadh
1,Qessammimmm a chemathhha 
1,Ussan ni ussan ni n3ach lhub ahlawan mnagh Anwa atid yaren am zik ni
1,ayeli toura rouhen machi am zik
1,daqesser kan hhhhh
1,Hhh walh arakan
1,Zehriw iruh am l gâteau ihin
1,Ayeli sa9si imanim dacho khadmat dina
1,gkham nwen tayi 
1,aniwa id assardun dayi ? XD
1,Dyynn tura anekseuugh 
1,###### Faouzi Ait Habibiyagh atezredh iya
1,aywaaah swaswa a xalo atik sahit
1,anwa nidhen ihi 
1,ma derous
1,###### AiMal Hnmazalikem enfant kemmi
1,hhhhh waww aterwitett
1,Kemi akhir ntakjount
1,Arnouyaghd tani kemini hhhhhhhhh 
1,Awa alla nkk qareghd hala seh
1,Hhhhhhh ochokaghara
1,Nchallah kem daghen ala3mer
1,utxemmim ara atass a###### Kamel Sadouk izmar attafedh meya akhir ;usdarwich ara
1,###### Ali Cia toura kan dgha iyd ennid hhh
1,sedda9 sedq
1,Mazalit ghuri di taddart 
1,Hhhhh chfighas mlih mahssuve kech tekhussedh tekessedh esser s shereit 
1,hraaam 3lik  neki aqriv adhughalagh tayaziiit
1,Mazal odeyapidharraa lakhevarr agui nagh thaferemm😎😎😎
1,###### Tuna Ruz nnn oqvilghara ihi
1,hegid Kane imanim ihi ; alkhirnagh lol
1,###### Toufik Benchabane erwo rayik tora amimi hhhhhh
1,awah vive idrimen déjà roh akhtomiyi adjmiyi adstemt3agh choiya zeysen 
1,###### Taous Madaoui lol d Kmi idizwaren hhhhh
1,wlh luzagh toura yakann
1,Dessah mais wid ymouthen ousinenara le drapeau mouthen akhatar twakelkhen nchalah atfrou themsalt agi n l khamisa nchalah y a rebi atyawi le fis
1,ayen hamnigamd
1,Nek zrigh bli tella mais oukhedmegh ara j pense c encore pire
1,Maria ma fille; yarna atasss idajma3 ; ayitiharz rabbi inchallah
1,Mathkamal aka lhala d naki
1,Amulli ameggaz ..
1,Nata Şha ansi mdyeka aka 4 agui hhhh
1,outtelsigh outetlousough oqriv attelsagh
1,ih hmdlh mmi dmektat
1,ansevar thara themara
1,atas les conseils izdafkidh agma bazef 
1,sousem a jedi
1,hhhhh athan tefaghamed amekan dhaki dhi oued aissii :p
1,Inass Iwina oukmissinen ara hhh
1,hhh attezrem kounwi 
1,###### Lyes snegh yiweth Mais chfigh ara amek ismis tag la Kan ad mekthigh 
1,Hhhhhhhhh mais ednjmi3 ara l'argent g l3ide
1,Athan yesfarghed imanis ayeni 
1,Uttragamara ddin ulach dacu ikyekhdem
1,amalou..... Amalou 
1,Ti9chichin oghalnt dirgazen ya hlil yroh boutfli9a athoghalmt vra s lviza nchalah
1,Te3dad ilis l houma ynes 
1,Sared idharen ik ettes 
1,###### L'étoile Filante tjr thahchudhiyitt akaki
1,Asmi idJerhegh akn gfoussiw 
1,###### Sâlįm Bã akka ara atkhedmet la douche
1,Wisen d yelis khalti nagh d khalti s lekmalis hh
1,le jour où je vais mettre akeni ya3ni thengare dunithe hhhhhh naghe ala
1,chhh ksafousik hhhhhhh
1,###### Ami Ne HHHHH WELLACH AM SAKSU D LHOTH 
1,###### Sara Sarita arghant kan les gâteaux hh
1,sousem negh jle fais goussou inek
1,ar ghrk idefghagh
1,Adhiswsa3 rebbi lakhwater
1,:3 s nanam oueeee ouytesinemara kan —‘
1,###### Sara ikhous un h mais ma3lich
1,dagi fkigham lheq athachrikth  aka ideqaren mm gexxam 
1,Arfed ifasnik issin 
1,hhhhhhh wlh a dessah karhagh widakani yguan aken hhhhhhh
1,hhhhhhh ugadagh akka aythedhru 
1,Mllih kann mlihh u aktarr 
1,mdrrrrr iyad ar privé amdinigh sani anruh 
1,Hhhhhhhh Ihi Stha3fu ttqliq ara imnim
1,###### Lyn Da sthe3fou chwiya athahvivth
1,###### Kamel Sadouk nighak akked afegh yiwet dinna aaa
1,Awah uqbilegh ara akken
1,Nek daghen 3elmagh
1,###### Fares Azizi hhhh waQila aka akekhedmagh akn uyithetajadh ara Vu 
1,ihi thvghidh adihmel wasif
1,wlh ar lligh hemlaghk akka chouya awa thura theghlidh gulliw ayahvivv af awawal agyi
1,Hhhhh d sah yerna tettemchaviyam 
1,ades3ugh qvel mmi  aya men3ach
1,ula d km hhhhhhh
1,mais yes3a l'euro choo kmiwgheen akay 
1,###### Kãmi Lea hhhhhh ataan ghurem; qen3it  ma yuhwaj this 5 aqyi da
1,###### Lisa Bed udathedredh ara atas
1,tamgharth mazalikem th'la3vadh 
1,ala asid tfitt ghurem
1,akfarinas Rabehi ukessinagh ara
1,loll thevghid adsoufghed ouliw ousanagui khemini
1,inas ThenaayaaM yasmine l'ami n ouhbibiM ou ydhdrara mayhdaakeM reBbi awaah
1,Souutid soutid anamwanass 
1,Yeghli gull iw direct im pfff
1,akka ayithettkelikhedh zaama thessnedh attsseppedh Khlass... foussikhat alkhotba 
1,######  Åïššām Mëž waqila waqila ad kecc 
1,Foukagh ak issarwilsa inou;hhhhhh
1,arji atezwej am nettat am l3ivad
1,###### Rayane TotoRamy Benmayouf arwahem attezrem acho ččaneth medden n zik  Sponsorisé : méga tomate
1,safi nki dholach!
1,Thesahmayed l9ahwa iwaken attezri sl gato nl 3idh madam thfuk hhhh
1,###### L'y Diã jami ala3mar otamenara amatenakhadam toppp des toppp
1,attah ttagi hhh
1,Adyajevad siman
1,###### Ha Kim tagi igdeqaragh achhalaya
1,bghigh ad confirmit sokmochim 
1,khir n tmeghra nni thetthegimth
1,Hhhhhhhh wllh dakhssar 
1,balak atlse el vista ni azeka 
1,aha Kane aha
1,hhh zighan Aka mdr
1,amek ifdah lhal nkent
1,dacho az denid
1,ruh jem3ed asebadh im ithejidh gevrid
1,Ayouh tghatiyi waklas rabi kn atikhals
1,Hhhhhhhh adkhadmagh arayiiiw aha kan
1,###### Rayan Dzz iyy aqlagh nmsfham ahh n'oublie pas
1,tixxer kan  it yettrajun
1,toura agdinigh la3jev
1,achou ivgha ad yini
1,Smana agi apri ad nughal srx
1,Err imanim yiggas ihi
1,Nekki zik arwigh asemidh varra psq uytawed ara sakham 
1,Lahvala thetewil la3mer
1,daya issenagh
1,Walith ma yella zik ilan tout types de concers lah yestarna nagh thoura mi lan les  les pizzas les sauces
1,Ivan akkkkk
1,######  Dji Sad srtt thinna tfiyid bla ma zrigh a wachou kmidesmekthay
1,Hhhhh wida ttilufam
1,######  Ghania Zouzahhhhhhh oust3atilnara aghasafghan gathmourth hhhh
1,Atafet izwarak mija
1,Ilaq attalidh marche arrière parceque ayen igellan akka ar zath uysefrah ara 
1,tanmirtik a yizemnneɣ awalik d win yesɛan azal meqqren yeslaasd yal amaziɣ anda ma yella .
1,###### Aissa Kebbi hhh nekki senghk kecci nighd kecci hh
1,Mdrrrrrr ofighed chghel il3mriw
1,###### Hïl ØüCh hhhhh aka tjr imdkhdem thekhzant nii
1,######  Hana tetthibi zkara kene
1,ahh oui faqeghe 
1,A3a ila kra ithohwajam nagh thasthafam kan
1,Hhhh tidak ni ideqran yefkad awal kn 
1,###### Sïssã Lâ Brünë zrid amk ithekhdem
1,nid Kan avilou outessthehara 
1,Mdr dina iyitroh 
1,Nekki daghen
1,Ala nk nn ttalasagh chit
1,Pk tugaded fellanegh!?
1,###### Sissa Ken oui g zmanim mi thelit architecte hhhh
1,ssendhiyi ttatafeghara imiw!
1,######  Hmidouche All athan thoghaledh docteur par massanger solidh niveau ayachrik
1,Thza3fiyid wlh ayahviviw
1,DagiWlh ar tes3idh dlhk yrna mlih ma3na tfrchdhiyi
1,aka inamssafham
1,Pandaaa ifouk ilkel gue lahyout wekham nerwa tighrith felas
1,Hhhh ayya beghka
1,A dounit ilanayam ma oute7vissdhara ad arssagh
1,ilaq atfarhedh 
1,Ma tenger d lawan à celia tchemetdhagh
1,zridh amek boussan ahh
1,Hhhhh normal ad yafrah 
1,Mais hemleghk directement tkechmedh ouliw s lehdourik tanmirtik atas atas et tkt t'as bien parler ye3ni tezridh imanik mebla ma nennayagd
1,###### Aissa Kebbi a ouiiii c booon ayiiiiizem 
1,ttcopyin fellAnegh
1,######  ChahraZed SacHa  ###### AbdelHamid za3ma amakh thayi sfahmiyid
1,###### Ãh Mëd d ktchi dtvizin 
1,dachu i kenyoughen !!
1,amek asssa 
1,ousighed ar Paris tha3eqayeth n le gâteau ouytidefkidh ara ayatatmiw
1,Dida akki ihi asetejem akk amekan nwen lol
1,s tawilim ken
1,Hhh bien-sûr d sah machi ama tesqsadhed 
1,###### Kh Rym hhhhh atafet dkemmi iytidisder3en lol
1,Yaaah achehal hayla!!!
1,###### Espoire de Vie safai anken tasmegh felam fach bb
1,Awa ma nemyagar Kan sinon wlh walou hh
1,Ahlil;surtout gema ni amezyan ishbaliyi
1,akka ightedhra naghhh....???
1,riyid le crédit imettayasegh hh rnoUYId tacos d 10 n kojac
1,Hhhh wlh atas inqim nekk ukkd ###### Yahia Meksem ar la maison de jeunes 
1,Hhh barka uskidib ara d asbadh ik kech
1,Malich yela rebi
1,Zayeth la cnx udfichara sfahmemetyid kan dachutt
1,da9ésar kan inés9éssir achou kyoughén 
1,###### Ryma Remini flam ithawisaaagh arwah gharda
1,Bien sûr tlusugh ichtiden nagh anuhagh aken
1,akka iwen tedra
1,hhhhhhhh oui ivanam lehal
1,koulech 3inani nekkni
1,thadar imanim
1,ahakan arnighd ghurem asqawqiwagh am kem 
1,Akka akhir ayhvv  izmer gheldhen Kan 
1,outnahchamtara amlahnak 
1,Ruh kan ruuuuuh 
1,neki oulach ikl
1,Th'AvanSSiD Di la3mer  DayeN AghLintaaK ThqArniYiiN TuuRa 
1,D Niki itaqjunt
1,###### Mokhtar Bencherif Hhhh aha athane 3iwdhanassed kech tgoumedh atawthedh ar jiv
1,Ahh tabizout takhlafth hhh
1,tikhedimin inem leqtayef oughalent des cheveux noirs
1,yazrath tha9chichth th3adad oksar govrith hhhhhhh
1,hhhhhh vghigh kan amdinigh ikhebachen daya 
1,Wellah ma thelaq lehdra yagii
1,Wallah  chawthithtne am bouzaloufe
1,Hhhhhhhhh seg wul ik a cikh hh
1,Tekelihentagh s Zine artificiel Ayii
1,Ekhdem waki seg ukham khir 
1,Madragh prq pas hhhhhhh
1,###### Yastel Élize Nawel Ahmedhhh zahriw u3wij vnigh fellas
1,###### Lilia Berkoud Èm Má hhhhhhhh arremthed chwiya nefs
1,hhhhhh akli ghouram
1,Nekk zrigh beli chevhagh blama walagh di la page 
1,Hhhh arwah kN prv sfhmiyid
1,Awah nekki tmatathagh fellas hhhhhh
1,###### ʚĭɞ YasMinee BnMz ʚĭɞdeja d ntath imdihdren pcq nki 3adzeg 
1,######  Ïsmã utqelliqara akk aqli daki d nekk ara midyafen
1,welah ariruh dagsat ayhuuu 
1,Atedoudh yidssen atrouhem ak Aka igh t thahcham
1,hhh akra ixurridhen 
1,Hhhhhhhhhhhhhhhhh ayema ida9iyi nafss
1,Es3o 9vel argaz 
1,######  Mustapha Anayatalaaaa wlh alokan adis3o la3jav matoq3iyi damghar irna itchomo 
1,waqilla tenughem kech d baha imi ur kid isedda ara nrmln tjr esseduyikid
1,###### Leila Mallek a  ayahviv bla la virgule ith hedredh beslamtek
1,###### Farid Belaid mazal oisan azath hhhhh
1,d kemm ahebo igellan ghuri loll
1,nnnn o3qilghara imaniw
1,hhhhh yiwan othofigh ara qim 3ad sin
1,akmi3uz rebbi 
1,Khati nki aketaaaarik allah
1,ALLA aaa yiwn zrigh ylla 
1,Ayekhti 3awqagh achu mininigh
1,azebi tharamiyi d chghel 
1,A yemmas 3la tbahdayel
1,###### Sali Tc sefsayagh fromage Hhhhh ki l 3ada
1,tamussni n l xir 
1,Aka ikhdem mdrrr
1,Hhhh ayo msskint yarna odentqara
1,Vghihg adragh
1,Hhhhh###### Né Lia anwa idarid ilbalim hhhh
1,###### Hamza Amza Hhhh atfuhh thayakk
1,ivan amek .
1,aka swaswa ayadandu hhhhhhh
1,wellah d l'image nni i diruhen deg uqarruyiiiiiw 
1,otekhezirghara prsk chokigh kan qimegh talayegh neki ask l ketheva yno tamezyant negh jigh kerra les questions
1,###### Sæ Ra ila daghen banan sal hoth
1,Hhhh Ayuliiiw achkiyiii
1,Faghnaghd 3inani nanaghd ayen thavghim khadmamt
1,nhfedh ar lechyoukh
1,It3assa assdilha9 e siman ! 
1,Tanmirth ayemma
1,DH nek achou thevghidh ghori 
1,###### Walid Ibarissen assmii la3eb le combat Wa ytfadikh waaa
1,tawaghithik oui 
1,hhhhhhh choukagh dessah cette année yefghiyi la39el
1,Ivan d kami
1,waqila ad kecc idqesdan
1,###### UbunTo BiilOochaatidnawi sethberrwit wangheni souvidoun 20 youyouyouyouuyi arrwit adida 
1,###### Mélissa HñTakheda3ethim tamchehahthayi am madouri 
1,Hhhhhh d sah id nnigh
1,bzf senqes chwia
1,Win igevghan atgerez tamurt is ula d copier ni yetneha aken is-qaren ljiran negh
1,IWACHO MSAKITH AVO THISMIN
1,lechghal-im weyi 
1,Iheqa s dadam outes3it ara nanam hhh
1,lssighthen yerna 3jvniyid grv 
1,ivan adeffagh thamahrarouchth 
1,Argazz n argazzen à ugma tanmirth bravo nithed tout ! Vive imazighen 
1,zrighkem themledh la vaisselle hhh
1,###### Yam Ina chfidhas ilindi la trasse ni jidh aken ah
1,Ahya Sara wlh mayleq
1,atghiled kchini disib wahmagh degwen
1,Rabi yidas Nchlh
1,###### Mazigh Djaouani mmm tu ma promis yaxi adruhedh ar tizi bessif tacos hhhhh
1,Aqlin dayi ahlil
1,mdr dh kemm ighisbehdlen
1,Akawigh ama damkan adughalagg
1,walliimet zehar n assia waliimett zehar nekaattttt
1,###### UbunTo BiilOocha akklin twaligh. Adhayigh l pala mdr
1,Hhhhhhhhhhhhhhhh aken kan dipakyen  gimim aryimi nrebi 
1,Hhhhhhhh chmthgh 3nii
1,hhhhh akmid3awnagh
1,###### Mas Ten Dkr hhhh nighak dayen tura ttutt
1,###### Gaya Boucherrab daya idefka tmusni tayri mdrrrr
1,Hhh oui asmi Mziyagh ttrajugh ayazid ina Adimghur akni atnzlou 
1,dhel 3iv adinigh belli khentwi ti9jathin
1,Dkch iyshafdhen hader attatud 
1,mdrrrrrrrr thdugh akmi tagigh izgli 
1,hhhhhhh aheya melhenak
1,righakt righakt
1,Neki harchegh tjr uthfa9et ara kan 
1,###### Yanis Bouabbas Dyn iyellan L'innocence
1,Achoth wawal agi jamais walaghth g dictionnaire nnagh
1,###### Man Ell hhhhh aaaa l model nni ithukremt ghuriii
1,le pauvre inwa dessah
1,###### Såräh Såräh bababa wsn anisa idewith aka l'information beli tazarmamout teli dakhel o micro-onde 
1,dyn ine3nayam shechmed iyi zgeli ar setti berka baliz
1,Aka asma aghuhwajen aghafen asma ahnuhwaj baaaah
1,Hramm fellam
1,Jamais qarghas saha w jamais as tingh daghni
1,Mdrr ahya yizan
1,oui veghigh adinigh tsoun janvier 
1,######  Que En a la fin adefght d yar l3bd
1,ivaan anwi ihedreeen
1,oulach degs a chouqd sseh id nnan
1,###### Ha Kim tagi igdeqaragh achhalaya
1,###### Adel Daoud d nithni id yennan
1,nek thamdaklet iw d zzin yettraqriqan 
1,van anwa iddussran wayeudh
1,###### Ghilas Assa Alkhiriw s3igh win aykhmn feli
1,Afacho seba sfhmwthaghid
1,dh camion mdrr ma toufidh anidha atgarit khas aghithid
1,Nn t9essireuugh kan aaa!
1,Hhhhh nezga nettnagh fellasen a ###### Să Fîą Abd
1,###### Maya Kourat Hhhh thegzem thassaw
1,Aniwa idyetsaln 
1,Ihh dhacho itht7awiss ihi. aama atla3bit duel okhtina.
1,mdr aka aghtadhro Asa 
1,Awa a9lagh da
1,###### Nã Ôüēl mdrrrrr ahakannnnnn thura ishell arayis mdrr
1,hhhh thazeridh
1,hhhhhhhh ass mi ara as-thzewdjedh i moumouh am assa inch'Allah 
1,Hhhh###### Haroun Beldi a rebbi frant akk uttxemim ara zrigh bellik iwer mais normale ssver 
1,Hhhhhhh juste zrightt pensighd ghurem apr uffighkmid
1,Ala wigi yikhossan tagara l 3amr iw hhhh
1,mdrrrr kem thezriidh nek zrigh 
